train_loss,epoch,step
0.7831301689147949,809,17799
4.553134918212891,811,17849
1.5107816457748413,813,17899
0.8987502455711365,815,17949
0.5332011580467224,818,17999
4.058281898498535,820,18049
1.456220269203186,822,18099
0.5429344773292542,824,18149
0.6894141435623169,827,18199
1.1419788599014282,829,18249
2.162909984588623,831,18299
2.7670114040374756,834,18349
1.1004948616027832,836,18399
1.0733578205108643,838,18449
2.1419456005096436,840,18499
1.9897863864898682,843,18549
2.11004638671875,845,18599
2.0118801593780518,847,18649
0.9067572951316833,849,18699
0.9055384397506714,852,18749
0.9950625896453857,854,18799
0.6941980123519897,856,18849
1.8877321481704712,859,18899
0.3631623089313507,861,18949
1.239441990852356,863,18999
0.9838770627975464,865,19049
2.4903721809387207,868,19099
0.8361794948577881,870,19149
1.3754312992095947,872,19199
0.8398394584655762,874,19249
3.5900566577911377,877,19299
1.2836582660675049,879,19349
1.0577771663665771,881,19399
0.5237821936607361,884,19449
3.2779111862182617,886,19499
1.5823557376861572,888,19549
1.49262273311615,890,19599
0.9859675765037537,893,19649
1.7411683797836304,895,19699
1.0850077867507935,897,19749
0.9742429852485657,899,19799
1.5333774089813232,902,19849
0.3345135450363159,904,19899
1.0139330625534058,906,19949
1.063624620437622,909,19999
2.6782374382019043,911,20049
1.454533576965332,913,20099
0.6735072135925293,915,20149
0.5914255976676941,918,20199
2.483304738998413,920,20249
2.473787546157837,922,20299
0.6195753216743469,924,20349
1.3620526790618896,927,20399
0.4301677346229553,929,20449
0.6210595965385437,931,20499
2.42755126953125,934,20549
2.4270119667053223,936,20599
1.0180946588516235,938,20649
0.6763606071472168,940,20699
1.3334567546844482,943,20749
4.252354621887207,945,20799
1.1878328323364258,947,20849
0.49117526412010193,949,20899
0.8799561262130737,952,20949
1.5515367984771729,954,20999
2.1910219192504883,956,21049
2.838762044906616,959,21099
0.47820374369621277,961,21149
0.9798646569252014,963,21199
2.381117105484009,965,21249
2.106856346130371,968,21299
1.5107557773590088,970,21349
1.6176971197128296,972,21399
1.0751107931137085,974,21449
0.991312563419342,977,21499
0.9713667631149292,979,21549
0.6851098537445068,981,21599
1.7683241367340088,984,21649
0.3417249023914337,986,21699
1.0527751445770264,988,21749
0.8213316798210144,990,21799
2.617405652999878,993,21849
1.1919445991516113,995,21899
1.0837538242340088,997,21949
0.787750244140625,999,21999
