train_loss,epoch,step
0.537135660648346,554,12199
0.837573766708374,556,12249
2.3745481967926025,559,12299
2.494372606277466,561,12349
2.051218032836914,563,12399
1.1709312200546265,565,12449
0.7029494643211365,568,12499
3.5175819396972656,570,12549
2.1630377769470215,572,12599
0.8224776387214661,574,12649
1.9388781785964966,577,12699
0.6040226817131042,579,12749
2.105698823928833,581,12799
1.837233543395996,584,12849
2.8356075286865234,586,12899
2.638052225112915,588,12949
1.0068957805633545,590,12999
0.9160388112068176,593,13049
0.5970557928085327,595,13099
2.985568046569824,597,13149
1.132298231124878,599,13199
3.628310203552246,602,13249
1.2412290573120117,604,13299
1.3931530714035034,606,13349
0.7823939323425293,609,13399
4.423398971557617,611,13449
2.0655629634857178,613,13499
1.3158845901489258,615,13549
1.8630938529968262,618,13599
1.4614979028701782,620,13649
1.616529107093811,622,13699
0.6291602253913879,624,13749
3.1796014308929443,627,13799
0.24059785902500153,629,13849
0.9354426860809326,631,13899
0.7067233324050903,634,13949
2.616319179534912,636,13999
2.4720523357391357,638,14049
0.9731253385543823,640,14099
1.4978679418563843,643,14149
0.647131085395813,645,14199
2.261370897293091,647,14249
1.0592014789581299,649,14299
4.371744632720947,652,14349
